ix_id,ixlan_id,proto,prefix
2588,2588,IPv4,103.228.174.0/24
2588,2588,IPv6,2400:d180:68::/64
2589,2589,IPv4,103.228.172.0/24
2589,2589,IPv6,2400:d180:69::/64
2601,2601,IPv4,185.1.138.0/24
2601,2601,IPv6,2a0c:b641:700::/64
2602,2602,IPv4,103.136.100.128/25
2602,2602,IPv6,2001:df0:680:1::/64
2611,2611,IPv4,193.201.116.0/24
2611,2611,IPv6,2001:67c:5e8:ff::/64
2612,2612,IPv4,206.83.14.0/24
2612,2612,IPv6,2001:504:99::/64
2617,2617,IPv4,196.60.44.0/24
2617,2617,IPv6,2001:43f8:310::/64
2622,2622,IPv4,218.100.33.0/24
2622,2622,IPv6,2001:df3:4600:7597::/64
2624,2624,IPv4,196.60.50.0/24
2624,2624,IPv6,2001:43f8:0:400::/64
2627,2627,IPv4,101.97.43.0/24
2627,2627,IPv6,2001:de8:6:2::/64
2628,2628,IPv4,185.1.126.0/24
2628,2628,IPv6,2001:7f8:d1::/64
2631,2631,IPv4,77.69.248.0/24
2631,2631,IPv6,2001:1a40:10::/64
2633,2633,IPv4,185.1.143.0/24
2633,2633,IPv6,2001:7f8:de::/64
2641,2641,IPv4,185.236.243.0/24
2641,2641,IPv6,2a0d:eb02:4242:4242::/64
2658,2658,IPv4,103.136.101.0/25
2658,2658,IPv6,2001:df0:680:2::/64
2663,2663,IPv4,185.1.79.0/24
2663,2663,IPv6,2001:7f8:aa::/116
2665,2665,IPv4,196.60.46.0/24
2670,2670,IPv4,27.124.87.0/24
2670,2670,IPv6,2402:d680:1000:4::/64
2672,2672,IPv4,206.83.44.0/24
2672,2672,IPv6,2602:ffa9::e:12:0/116
2675,2675,IPv4,185.1.137.0/24
2675,2675,IPv6,2001:7f8:db::/64
2677,2677,IPv4,185.1.142.0/24
2677,2677,IPv6,2001:7f8:dd::/64
2680,2680,IPv4,45.183.47.0/24
2680,2680,IPv6,2803:cd60:6411:5::/64
2682,2682,IPv4,196.223.34.0/24
2685,2685,IPv4,103.140.210.0/24
2685,2685,IPv6,2001:de8:7:1::/64
2693,2693,IPv4,45.186.143.0/24
2693,2693,IPv6,2801:80:37a0::/64
2700,2700,IPv6,2001:7f8:d0:4649::/64
2700,2700,IPv6,2a0c:3b80:4040:4649::/64
2704,2704,IPv6,2001:7f8:d0:4742::/64
2704,2704,IPv6,2a0c:3b80:4040:4742::/64
2705,2705,IPv6,2001:7f8:d0:4e4c::/64
2706,2706,IPv6,2a0c:3b80:4040:4445::/64
2713,2713,IPv4,196.60.74.0/24
2715,2715,IPv4,103.229.35.0/24
2715,2715,IPv6,2001:dea:c000::/112
2718,2718,IPv4,103.136.102.0/24
2718,2718,IPv6,2001:df0:680:3::/64
2722,2722,IPv4,196.49.68.0/23
2722,2722,IPv4,196.60.64.0/24
2726,2726,IPv4,185.1.149.0/24
2728,2728,IPv6,2001:7f8:d0:4652::/64
2728,2728,IPv6,2001:7f8:d0:4c49::/64
2728,2728,IPv6,2a0c:3b80:4040:4652::/64
2729,2729,IPv4,196.223.47.0/24
2729,2729,IPv6,2001:43f8:b60::/64
2730,2730,IPv4,185.1.155.0/24
2730,2730,IPv6,2a0c:b641:701::/64
2732,2732,IPv4,185.1.150.0/24
2732,2732,IPv6,2001:7f8:e4::/64
2737,2737,IPv4,103.225.171.0/24
2737,2737,IPv4,103.225.172.0/24
2737,2737,IPv4,103.225.173.0/24
2737,2737,IPv4,218.100.74.128/25
2737,2737,IPv6,2400:9c80:0:171::/64
2737,2737,IPv6,2400:9c80:0:173::/64
2737,2737,IPv6,2400:9c80:0:31::/64
2741,2741,IPv4,206.83.43.0/24
2741,2741,IPv6,2001:504:9b::/64
2746,2746,IPv6,2001:7f8:d0:5553::/64
2746,2746,IPv6,2a0c:3b80:4040:5553::/64
2753,2753,IPv4,185.1.216.0/24
2753,2753,IPv6,2001:7f8:d9:ffff::/64
2756,2756,IPv4,103.136.103.0/24
2756,2756,IPv6,2001:df0:680:4::/64
2761,2761,IPv4,202.77.88.0/23
2761,2761,IPv6,2001:df0:680:5::/64
2762,2762,IPv4,202.77.90.0/23
2762,2762,IPv6,2001:df0:680:6::/64
2766,2766,IPv4,218.100.31.0/24
2766,2766,IPv6,2001:df7:3400::/64
2767,2767,IPv4,103.110.223.0/24
2774,2774,IPv6,2a0c:3b80:4040:4155::/64
2775,2775,IPv4,103.146.134.0/24
2775,2775,IPv4,198.32.168.0/24
2775,2775,IPv6,2001:df2:6080:e::/64
2776,2776,IPv4,206.83.46.0/24
2776,2776,IPv6,2001:504:9c::/64
2783,2783,IPv4,206.83.8.192/27
2783,2783,IPv6,2602:fed2:ff1::/64
2784,2784,IPv4,200.135.14.128/26
2785,2785,IPv4,185.1.157.0/24
2785,2785,IPv6,2001:7f8:e9::/64
2786,2786,IPv4,103.125.54.0/23
2786,2786,IPv6,2001:df7:2300:100::/64
2787,2787,IPv4,185.1.158.0/24
2787,2787,IPv6,2001:7f8:ea::/64
2797,2797,IPv4,103.94.93.0/24
2797,2797,IPv6,2001:dee:8000:2::/64
2798,2798,IPv6,2a0c:3b80:4040:4341::/64
2799,2799,IPv4,92.119.248.0/22
2799,2799,IPv6,2a09:c040::/116
2801,2801,IPv4,195.35.120.0/24
2802,2802,IPv4,202.57.208.0/24
2802,2802,IPv6,2001:deb:4000::/64
2804,2804,IPv4,185.1.176.0/24
2804,2804,IPv6,2001:7f8:f9::/64
2812,2812,IPv4,218.100.49.192/26
2815,2815,IPv4,196.60.66.0/24
2815,2815,IPv6,2001:7f8:b6:2::/64
2819,2819,IPv4,185.1.159.0/24
2819,2819,IPv6,2001:7f8:ed::/64
2822,2822,IPv4,45.227.3.0/24
2822,2822,IPv6,2001:12f8:0:33::/64
2830,2830,IPv4,74.200.144.0/24
2830,2830,IPv6,2607:f928:144::/64
2835,2835,IPv4,206.83.136.0/24
2835,2835,IPv6,2001:504:9e::/64
2836,2836,IPv4,185.239.152.0/22
2836,2836,IPv4,188.190.96.0/22
2836,2836,IPv4,194.62.108.0/22
2845,2845,IPv4,195.245.240.0/24
2845,2845,IPv6,2001:7f8:d:fc::/64
2846,2846,IPv4,194.68.128.0/24
2846,2846,IPv6,2001:7f8:d:fe::/64
2847,2847,IPv4,195.69.119.0/24
2847,2847,IPv6,2001:7f8:d:fb::/64
2848,2848,IPv4,194.50.100.0/24
2848,2848,IPv6,2001:7f8:14:5ec::/64
2849,2849,IPv4,193.136.251.0/26
2849,2849,IPv6,2001:7f8:a:2::/64
2853,2853,IPv6,2001:7f8:7:1::/64
2861,2861,IPv4,196.223.15.0/24
2861,2861,IPv6,2001:43f8:1f0:1::/64
2865,2865,IPv4,195.69.116.0/24
2865,2865,IPv6,2001:7f8:d:101::/64
2868,2868,IPv4,212.237.192.0/24
2868,2868,IPv6,2001:7f8:d:202::/64
2869,2869,IPv4,194.68.135.0/24
2869,2869,IPv6,2001:7f8:d:301::/64
2899,2899,IPv4,196.223.23.0/24
2899,2899,IPv6,2001:43f8:1f1:1::/64
2904,2904,IPv6,2001:7f8:7:2::/64
2915,2915,IPv4,194.107.117.0/24
2915,2915,IPv6,2001:7f8:6c:3::/64
2916,2916,IPv4,185.1.84.0/25
2916,2916,IPv6,2001:7f8:6c:2::/64
2917,2917,IPv4,185.1.85.0/24
2917,2917,IPv6,2001:7f8:6c:1::/64
2918,2918,IPv4,185.1.84.128/25
2918,2918,IPv6,2001:7f8:6c:4::/64
2955,2955,IPv4,185.1.71.192/26
2955,2955,IPv6,2001:7f8:a2:4000::/50
2956,2956,IPv6,2001:7f8:a2:8000::/50
2957,2957,IPv4,185.1.71.128/26
2963,2963,IPv6,2001:7f8:7::/64
3017,3017,IPv4,185.1.160.0/23
3017,3017,IPv6,2001:7f8:eb::/64
3018,3018,IPv4,37.9.49.0/24
3019,3019,IPv4,193.27.39.0/24
3069,3069,IPv4,44.190.42.0/24
3069,3069,IPv6,2602:801:30ff::/64
3072,3072,IPv4,185.1.162.0/24
3076,3076,IPv4,45.135.151.96/27
3076,3076,IPv6,2a06:e881:6703:1::/64
3079,3079,IPv4,103.135.91.0/24
3081,3081,IPv4,206.83.138.0/24
3081,3081,IPv6,2001:504:9d::/64
3085,3085,IPv4,103.147.194.0/23
3087,3087,IPv4,218.100.30.0/24
3090,3090,IPv4,206.83.139.0/24
3090,3090,IPv6,2001:504:9f::/64
3091,3091,IPv4,138.122.245.0/24
3093,3093,IPv6,2402:e380:142:1::/64
3096,3096,IPv4,45.227.2.0/24
3096,3096,IPv6,2001:12f8:0:32::/64
3097,3097,IPv4,196.60.52.0/24
3097,3097,IPv6,2001:43f8:0:500::/64
3098,3098,IPv4,185.1.136.0/24
3098,3098,IPv6,2001:7f8:da::/64
3105,3105,IPv4,206.83.143.0/24
3105,3105,IPv6,2602:ffa9::e:13:0/116
3106,3106,IPv4,206.83.140.0/24
3106,3106,IPv6,2602:ffa9::e:14:0/116
3117,3117,IPv4,154.70.201.0/24
3118,3118,IPv4,185.1.154.0/24
3118,3118,IPv6,2001:7f8:d9:5a::/64
3122,3122,IPv4,185.1.164.0/24
3122,3122,IPv6,2001:7f8:f0::/64
3148,3148,IPv4,69.88.2.0/24
3148,3148,IPv4,69.88.9.0/24
3149,3149,IPv4,185.1.90.0/24
3156,3156,IPv4,167.179.252.0/23
3156,3156,IPv6,2404:4a00:6501::/64
3157,3157,IPv4,185.1.174.0/24
3157,3157,IPv6,2001:7f8:f7::/64
3159,3159,IPv4,185.1.26.0/24
3159,3159,IPv6,2001:7f8:88::/64
3160,3160,IPv4,149.112.1.0/24
3160,3160,IPv6,2001:506:21:100::/64
3166,3166,IPv6,2406:840:1f:1::/64
3168,3168,IPv4,185.153.160.0/22
3168,3168,IPv6,2a07:8780:6e::/64
3169,3169,IPv4,185.1.179.0/24
3169,3169,IPv6,2001:7f8:fc:3f::/64
3170,3170,IPv4,103.142.206.0/23
3170,3170,IPv6,2403:eec0:1:1::/64
3171,3171,IPv4,201.182.131.0/24
3171,3171,IPv6,2801:168:4::/64
3174,3174,IPv4,201.182.132.0/24
3175,3175,IPv6,2406:840:eb8f:1::/64
3179,3179,IPv4,149.112.3.0/24
3179,3179,IPv6,2001:504:14::/64
3182,3182,IPv4,45.68.5.0/24
3182,3182,IPv6,2801:12:e800:5::/64
3184,3184,IPv4,185.1.172.0/24
3184,3184,IPv6,2001:7f8:f5::/64
3185,3185,IPv4,101.203.74.0/24
3185,3185,IPv6,2403:c780:7200:b074::/64
3186,3186,IPv4,101.203.73.0/24
3186,3186,IPv6,2403:c780:7200:b073::/64
3187,3187,IPv4,101.203.75.0/24
3187,3187,IPv6,2403:c780:7200:b075::/64
3188,3188,IPv4,101.203.72.0/24
3188,3188,IPv6,2403:c780:7200:b072::/64
3189,3189,IPv4,101.203.76.0/24
3189,3189,IPv6,2403:c780:7200:b076::/64
3190,3190,IPv4,101.203.78.0/24
3190,3190,IPv6,2403:c780:7200:b078::/64
3191,3191,IPv4,101.203.77.0/24
3191,3191,IPv6,2403:c780:7200:b077::/64
3192,3192,IPv4,185.1.178.0/24
3192,3192,IPv6,2001:7f8:fb::/64
3195,3195,IPv4,149.112.4.0/24
3195,3195,IPv6,2001:504:100::/64
3203,3203,IPv6,2407:c280:aaaa:2000::/64
3204,3204,IPv6,2407:c280:aaaa:3000::/64
3205,3205,IPv6,2407:c280:aaaa:4000::/64
3206,3206,IPv6,2407:c280:aaaa:6000::/64
3207,3207,IPv6,2407:c280:aaaa:2600::/64
3208,3208,IPv6,2407:c280:aaaa:5000::/64
3209,3209,IPv6,2407:c280:aaaa:7000::/64
3211,3211,IPv4,185.1.180.0/24
3211,3211,IPv6,2001:7f8:fd::/64
3212,3212,IPv4,142.215.8.0/22
3212,3212,IPv6,2001:504:0:a::/64
3224,3224,IPv4,206.71.15.0/24
3224,3224,IPv6,2001:504:93::/64
3226,3226,IPv6,2a0e:b107:b7a::/64
3230,3230,IPv4,45.169.161.112/28
3230,3230,IPv4,45.188.206.240/28
3230,3230,IPv4,45.188.207.240/28
3230,3230,IPv6,2804:5984:8700::/64
3230,3230,IPv6,2804:5984:bf00:10::/64
3232,3232,IPv6,2602:feda:afe::/64
3233,3233,IPv6,2a0e:b107:5c3:a::/64
3237,3237,IPv6,2a0e:b107:b7b::/64
3238,3238,IPv4,45.185.43.0/24
3238,3238,IPv6,2801:1c:4800:1::/64
3246,3246,IPv6,2406:840:1f:1000::/64
3247,3247,IPv4,149.112.6.0/24
3261,3261,IPv4,201.131.206.0/24
3261,3261,IPv6,2806:239:206::/64
3262,3262,IPv4,201.131.207.0/24
3264,3264,IPv4,149.112.7.0/24
3266,3266,IPv4,201.149.98.0/24
3266,3266,IPv6,2001:504:0:11::/64
3278,3278,IPv4,185.1.168.0/24
3278,3278,IPv6,2001:7f8:f3::/64
3280,3280,IPv4,185.1.189.0/24
3280,3280,IPv6,2001:7f8:103::/64
3283,3283,IPv4,185.1.29.0/24
3283,3283,IPv6,2001:7f8:8a::/64
3285,3285,IPv6,2a0e:aa07:e019::/64
3286,3286,IPv4,149.202.236.64/27
3286,3286,IPv4,164.132.186.192/26
3286,3286,IPv6,2001:7f8:d9:5d::/64
3288,3288,IPv4,185.1.190.0/24
3288,3288,IPv4,5.22.252.192/27
3288,3288,IPv6,2001:7f8:104::/64
3290,3290,IPv4,185.1.186.0/24
3290,3290,IPv6,2001:7f8:101:7::/64
3299,3299,IPv4,193.27.37.0/24
3302,3302,IPv4,104.167.214.96/27
3302,3302,IPv6,2a0e:46c4:102::/64
3312,3312,IPv4,196.61.191.0/24
3312,3312,IPv6,2a03:9d41:7::/64
3321,3321,IPv4,103.162.76.0/24
3321,3321,IPv6,2001:df5:e880::/64
3322,3322,IPv4,206.83.42.0/24
3322,3322,IPv6,2001:504:9a::/64
3329,3329,IPv4,103.249.64.0/24
3333,3333,IPv4,45.68.0.0/24
3333,3333,IPv6,2801:11:a800:1::/64
3335,3335,IPv4,185.1.191.0/24
3335,3335,IPv6,2001:7f8:105::/64
3337,3337,IPv4,218.100.62.0/25
3337,3337,IPv6,2001:de8:12:380::/64
3338,3338,IPv4,218.100.62.128/25
3339,3339,IPv4,218.100.63.0/25
3340,3340,IPv4,218.100.64.128/25
3340,3340,IPv6,2001:de8:11:3806::/64
3341,3341,IPv4,218.100.64.0/25
3342,3342,IPv4,45.184.132.0/24
3343,3343,IPv4,149.112.10.0/24
3348,3348,IPv4,210.173.188.0/25
3348,3348,IPv6,2001:7fa:7:4::/64
3352,3352,IPv4,103.158.187.0/24
3352,3352,IPv6,2a0f:5707:ffe3::/64
3365,3365,IPv4,27.124.88.0/24
3365,3365,IPv6,2405:aac0:212::/64
3366,3366,IPv4,84.252.106.0/24
3366,3366,IPv6,2a10:1100::/64
3373,3373,IPv4,185.1.195.0/24
3373,3373,IPv6,2001:7f8:34::/64
3378,3378,IPv4,149.112.11.0/24
3378,3378,IPv6,2001:504:102::/64
3379,3379,IPv4,103.121.80.0/24
3384,3384,IPv4,185.1.169.0/24
3384,3384,IPv6,2001:7f8:f4::/64
3387,3387,IPv4,202.145.15.0/24
3387,3387,IPv6,2402:69c0:77::/64
3393,3393,IPv4,104.167.214.128/28
3393,3393,IPv6,2a0e:b107:f21::/64
3399,3399,IPv4,136.175.224.0/24
3399,3399,IPv6,2602:fcf6:f9::/64
3400,3400,IPv6,2a0a:6040:d9::/64
3401,3401,IPv4,196.60.76.0/24
3401,3401,IPv6,2001:43f8:b60:1::/64
3403,3403,IPv4,196.46.25.128/25
3405,3405,IPv4,185.1.197.0/24
3405,3405,IPv6,2001:7f8:106::/64
3407,3407,IPv4,23.154.112.0/26
3407,3407,IPv6,2602:802:b0ff::/64
3408,3408,IPv6,2a0a:6040:d1::/64
3408,3408,IPv6,2a0a:6040:e9::/64
3409,3409,IPv6,2a0a:6040:d4::/64
3409,3409,IPv6,2a0a:6040:e4::/64
3410,3410,IPv6,2a0a:6040:d2::/64
3410,3410,IPv6,2a0a:6040:e1::/64
3411,3411,IPv6,2a0a:6040:d3::/64
3411,3411,IPv6,2a0a:6040:e2::/64
3412,3412,IPv6,2a0a:6040:d5::/64
3412,3412,IPv6,2a0a:6040:e5::/64
3413,3413,IPv6,2a0a:6040:d6::/64
3413,3413,IPv6,2a0a:6040:e3::/64
3414,3414,IPv6,2a0a:6040:d0::/64
3414,3414,IPv6,2a0a:6040:e0::/64
3416,3416,IPv4,146.185.252.0/24
3416,3416,IPv6,2001:7f8:109::/64
3417,3417,IPv4,103.106.5.192/26
3418,3418,IPv4,45.183.46.0/24
3418,3418,IPv6,2803:cd60:6412:8::/64
3422,3422,IPv4,185.1.198.0/24
3422,3422,IPv6,2001:7f8:107::/64
3424,3424,IPv6,2405:84c0:ff59:2222::/64
3428,3428,IPv4,116.206.112.0/23
3428,3428,IPv6,2405:4000:3000:1::/64
3430,3430,IPv4,104.167.214.144/28
3430,3430,IPv6,2a0e:b107:f22::/64
3431,3431,IPv4,103.159.71.0/24
3431,3431,IPv6,2001:df5:7880::/64
3436,3436,IPv4,185.1.177.0/24
3436,3436,IPv6,2001:7f8:fa::/64
3440,3440,IPv4,103.162.82.0/24
3440,3440,IPv6,2001:df6:1a80::/64
3445,3445,IPv4,206.80.232.0/24
3445,3445,IPv6,2001:504:67::/64
3446,3446,IPv4,185.1.119.0/24
3446,3446,IPv6,2001:7f8:10a::/64
3447,3447,IPv6,2a0e:aa07:e019:1::/64
3448,3448,IPv4,185.1.200.0/26
3448,3448,IPv6,2001:7f8:10c:1::/64
3449,3449,IPv4,45.164.108.0/22
3449,3449,IPv6,2806:30c:2021:110::/64
3450,3450,IPv4,103.158.214.0/24
3463,3463,IPv4,103.147.193.0/24
3464,3464,IPv6,2a0e:b107:b7d::/64
3465,3465,IPv4,185.1.202.0/24
3465,3465,IPv6,2001:7f8:10e::/64
3466,3466,IPv4,149.112.0.0/24
3466,3466,IPv6,2001:504:104::/64
3467,3467,IPv4,103.164.91.0/24
3467,3467,IPv6,2001:df6:4480::/64
3471,3471,IPv4,103.152.35.0/24
3471,3471,IPv6,2406:4440::/64
3472,3472,IPv4,103.162.254.0/24
3472,3472,IPv6,2001:df6:480::/64
3473,3473,IPv4,103.119.234.0/24
3473,3473,IPv6,2403:4ac0:1::/64
3474,3474,IPv4,103.119.232.0/23
3474,3474,IPv6,2403:4ac0::/64
3475,3475,IPv4,185.1.204.0/24
3476,3476,IPv4,64.4.197.0/24
3477,3477,IPv4,212.81.56.0/24
3477,3477,IPv6,2a10:fa80:56::/64
3478,3478,IPv6,2407:c280:ee::/64
3480,3480,IPv4,103.110.212.0/22
3487,3487,IPv4,185.209.89.0/24
3495,3495,IPv4,103.122.64.32/27
3496,3496,IPv4,149.112.18.0/24
3496,3496,IPv6,2001:504:109::/64
3512,3512,IPv4,185.1.203.0/24
3512,3512,IPv6,2001:7f8:10f::/64
3513,3513,IPv6,2a0e:97c0:341::/64
3516,3516,IPv4,196.60.2.0/24
3516,3516,IPv6,2001:43f8:c0:2::/64
3523,3523,IPv4,45.68.8.0/22
3528,3528,IPv4,185.1.206.0/24
3528,3528,IPv6,2001:7f8:112::/64
3530,3530,IPv4,149.112.20.0/24
3530,3530,IPv6,2001:504:111::/64
3532,3532,IPv4,202.87.190.0/23
3534,3534,IPv4,185.1.77.0/24
3540,3540,IPv6,2a0a:6040:ee::/64
3541,3541,IPv4,185.1.207.0/24
3541,3541,IPv6,2001:7f8:113::/64
3543,3543,IPv6,2406:840:e240:1::/64
3548,3548,IPv4,137.59.55.0/24
3553,3553,IPv4,170.82.112.0/22
3557,3557,IPv4,138.185.12.0/24
3557,3557,IPv6,2803:cd60:6413:2::/64
3558,3558,IPv4,116.89.244.0/24
3558,3558,IPv6,2401:fdc0:0:1::/64
3560,3560,IPv4,149.112.17.0/24
3560,3560,IPv6,2001:504:110::/64
3561,3561,IPv4,196.60.84.0/24
3561,3561,IPv6,2001:43fd:c000:d0a1::/64
3562,3562,IPv4,185.1.213.0/24
3562,3562,IPv6,2001:7f8:115::/64
3565,3565,IPv4,196.60.80.0/24
3568,3568,IPv4,103.94.95.0/24
3568,3568,IPv6,2001:dee:8000:3::/64
3570,3570,IPv4,185.1.205.0/24
3570,3570,IPv6,2001:7f8:111:42::/64
3572,3572,IPv4,185.1.201.0/24
3572,3572,IPv6,2001:7f8:10d::/64
3573,3573,IPv4,149.112.24.0/24
3573,3573,IPv6,2001:504:114::/64
3574,3574,IPv6,2406:840:e08f:10::/64
3582,3582,IPv4,218.100.35.0/24
3589,3589,IPv4,45.114.22.0/24
3594,3594,IPv4,195.191.170.0/23
3594,3594,IPv6,2a10:f780::/64
3603,3603,IPv6,2406:840:1f:10::/64
3607,3607,IPv4,185.1.215.0/24
3607,3607,IPv6,2001:7f8:117::/64
3612,3612,IPv6,2804:a08:145:216::/64
3616,3616,IPv4,200.219.146.0/24
3616,3616,IPv6,2001:12f8:0:36::/64
3626,3626,IPv4,168.243.16.0/24
3626,3626,IPv6,2800:90:16::/64
3633,3633,IPv4,196.49.76.0/23
3633,3633,IPv4,196.60.78.0/24
3634,3634,IPv4,149.112.26.0/24
3634,3634,IPv6,2a0f:607:1070::/64
3646,3646,IPv4,181.225.41.0/28
3650,3650,IPv4,149.112.22.0/24
3650,3650,IPv6,2001:504:112::/116
3654,3654,IPv4,103.154.40.0/23
3654,3654,IPv4,103.164.64.0/23
3654,3654,IPv6,2406:5340::/64
3655,3655,IPv4,46.47.0.0/19
3659,3659,IPv4,185.1.221.0/24
3659,3659,IPv6,2001:7f8:11d::/64
3671,3671,IPv4,36.91.197.0/26
3674,3674,IPv4,185.1.224.0/24
3674,3674,IPv6,2001:7f8:11e::/64
3675,3675,IPv4,103.171.204.0/24
3680,3680,IPv4,187.16.207.0/24
3680,3680,IPv6,2001:12f8:0:34::/64
3681,3681,IPv4,185.1.225.0/24
3681,3681,IPv6,2001:7f8:11f:1::/64
3681,3681,IPv6,2001:7f8:11f:7::/64
3682,3682,IPv4,103.243.54.0/24
3685,3685,IPv4,149.112.29.0/24
3685,3685,IPv6,2602:fba1:9ff::/64
3696,3696,IPv6,2001:df5:e880:1::/64
3697,3697,IPv4,103.162.177.0/25
3702,3702,IPv4,193.110.12.0/24
3702,3702,IPv6,2001:7f8:21:10::/64
3708,3708,IPv4,103.69.47.0/24
3709,3709,IPv4,185.1.234.0/24
3709,3709,IPv6,2001:7f8:124::/64
3712,3712,IPv4,185.1.230.0/25
3712,3712,IPv6,2001:7f8:122::/64
3713,3713,IPv4,185.1.230.128/25
3713,3713,IPv6,2001:7f8:122:8000::/64
3717,3717,IPv4,45.189.190.0/24
3720,3720,IPv4,103.23.55.0/24
3720,3720,IPv6,2401:c00:1:4::/64
3721,3721,IPv4,103.177.65.0/25
3721,3721,IPv6,2001:de8:8:9::/64
3722,3722,IPv4,101.203.104.0/24
3722,3722,IPv6,2001:de8:c:4::/64
3726,3726,IPv4,103.162.176.128/25
3726,3726,IPv6,2001:df5:e880:3::/64
3727,3727,IPv6,2001:df5:e880:4::/64
3728,3728,IPv6,2001:df5:e880:5::/64
3729,3729,IPv6,2001:df5:e880:6::/64
3730,3730,IPv4,185.1.231.0/24
3731,3731,IPv6,2001:df5:e880:7::/64
3732,3732,IPv4,185.1.232.0/24
3732,3732,IPv6,2001:7f8:123::/64
3733,3733,IPv4,103.168.98.0/23
3733,3733,IPv6,2407:8f40::/64
3734,3734,IPv4,196.60.14.0/24
3734,3734,IPv6,2001:7f8:b6:6::/64
3735,3735,IPv4,117.58.222.0/24
3735,3735,IPv6,2001:4450:ff0:7707::/64
3737,3737,IPv4,193.27.38.0/24
3739,3739,IPv4,31.44.186.0/23
3743,3743,IPv4,100.128.0.0/24
3745,3745,IPv4,185.1.233.0/24
3745,3745,IPv6,2001:7f8:117:1::/64
3750,3750,IPv4,185.1.236.0/24
3750,3750,IPv6,2001:7f8:126::/64
3751,3751,IPv4,185.1.235.0/24
3751,3751,IPv6,2001:7f8:125:777::/64
3756,3756,IPv4,185.1.147.0/24
3756,3756,IPv6,2001:7f8:ca:1::/64
3761,3761,IPv4,149.112.14.0/24
3761,3761,IPv6,2001:504:106::/64
3768,3768,IPv6,2001:df5:e880:10::/64
3769,3769,IPv4,174.136.236.0/24
3769,3769,IPv6,2602:fc1d:100::/64
3774,3774,IPv4,1.7.246.0/24
3774,3774,IPv6,2001:e48:33:1007::/64
3775,3775,IPv4,149.112.27.0/24
3775,3775,IPv6,2001:504:116::/64
3777,3777,IPv4,185.1.238.0/24
3777,3777,IPv6,2001:7f8:128::/64
3782,3782,IPv4,185.1.218.0/24
3782,3782,IPv6,2001:7f8:11b::/64
3788,3788,IPv6,2801:168:6::/64
